Institution Name,Main Office,Branch Name,Established Date (MMDDYYY),Acquired Date(MMDDYYY),Street Address,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits
citi bank,0,lakeland south banking center branch,07/26/2010,,4820 south florida avenue,Polk,FL,33813,27.97815,-81.958,,17663,25829,32623,45493,50451,61674
citi bank,0,winter haven branch,12 de noviembre de 2006,09/25/2008,"1350 6th street, nw",Polk,FL,33881,28.03445,-81.73289,15545,18690,20765,23202,25867,27814,32310
citi bank,0,cypress gardens & register banking center branch,11/18/2010,,6105 cypress gardens boulevard,Polk,FL,33884,27.97829,-81.65827,,2562,9159,18266,24454,29957,39464
citi bank,0,college pkwy and summerlin branch,9 de febrero de 1997,11/13/2004,13051 university drive,Lee,FL,33907,26.55072,-81.88495,61397,61980,68831,77794,75135,81712,72435
citi bank,0,colonial blvd & summerlin rd banking center,11/16/2011,,1499 colonial blvd,Lee,FL,33907,26.59683,-81.88506,,,8515,15814,23943,28103,37055
citi bank,0,us 41 and cypress terrace branch,05/20/2014,,7010 cypress terrace,Lee,FL,33907,26.54215,-81.87195,,,,,913,6779,14594
citi bank,0,winkler road & summerlin banking center branch,02/21/2012,,15770 new hampshire court,Lee,FL,33908,26.5135,-81.89772,,,10881,23775,33796,39342,54051
citi bank,0,gladiolus & mcgregor banking center,09/25/2012,,15501 mcgregor blvd,Lee,FL,33908,26.51736,-81.94369,,,,20173,25477,31233,45709
citi bank,0,six mile cypress and daniels branch,12 de junio de 2011,,6870 daniels parkway,Lee,FL,33912,26.54655,-81.84207,,,8585,21014,27077,34420,41791
citi bank,0,cape coral pkwy and chiquita blvd branch,06/20/2011,,1624 cape coral pkwy w,Lee,FL,33914,26.56263,-82.00702,,1253,14319,27928,44437,53843,75528
citi bank,0,college pkwy & south pointe blvd banking center,11 de enero de 2011,,9100 college pkwy,Lee,FL,33919,26.55666,-81.90506,,,12649,25721,29799,38646,49276
citi bank,0,us 41 and corkscrew rd branch,5 de octubre de 2011,,21331 s tamiami trl,Lee,FL,33928,26.42948,-81.81063,,5176,27040,46573,59254,72406,83967
citi bank,0,colonial boulevard & state route 82 banking center branch,11/17/2010,,5767 lee boulevard,Lee,FL,33971,26.62067,-81.76219,,3432,9920,15264,25685,31734,38589
citi bank,0,peachland veterans bnkg ctr branch,10/17/2011,,24143 peachland blvd,Charlotte,FL,33980,27.01737,-82.05767,,,9983,18851,28700,34653,45235
citi bank,0,fifth and park branch,2 de mayo de 2013,,680 5th ave s,Collier,FL,34102,,,,,,2660,11788,21879,37373
citi bank,0,us 41 and neapolitan way branch,4 de marzo de 2012,,4700 tamiami trail north,Collier,FL,34103,26.2041,-81.80019,,,5728,14771,24059,32358,40917
citi bank,0,us 41 & mooring line drive,05/27/2015,,2201 9th street n,Collier,FL,34103,26.17418,-81.79987,,,,,,657,10134
citi bank,0,radio road & santa barbara blvd banking center branch,2 de enero de 2012,,3693 santa barbara boulevard,Collier,FL,34104,26.15755,-81.71883,,,7731,17140,24672,34539,44856
citi bank,0,vanderbilt beach and us 41n branch,01/19/1993,11/13/2004,8870 tamiami trail north,Collier,FL,34108,26.2495,-81.80089,118681,128968,218808,227237,245711,263865,261585
citi bank,0,naples office branch,5 de enero de 1997,08/16/2008,787 fifth avenue south,Collier,FL,34108,26.14175,-81.79638,0,0,0,0,0,0,0
citi bank,0,us 41 and immokalee branch,4 de enero de 2014,,10975 tamiami trail north,,FL,34108,26.27122,-81.80169,,,,,4446,15007,21005
citi bank,0,aston gardens naples banking center branch,5 de abril de 2004,11/13/2004,4750 aston gardens way,,FL,34109,26.26864,-81.75741,0,0,0,0,0,0,0
citi bank,0,airport pulling & pine ridge banking center,10/25/2011,,2448 pine ridge road,,FL,34109,26.21159,-81.76889,,,20499,30069,43266,47803,55964
citi bank,0,vanderbilt beach & airport pulling banking center branch,02/19/2013,,2480 vanderbilt beach road,Collier,FL,34109,26.24374,-81.76614,,,,7498,19022,25548,34562
citi bank,0,immokalee rd and juliet branch,11/13/2013,,5350 immokalee rd,Collier,FL,34110,26.2727,-81.74666,,,,,12703,23765,37392
citi bank,0,us 41 and rattlesnake hammock road banking center branch,3 de julio de 2012,,4924 tamiami trail east,Collier,FL,34113,26.10694,-81.74786,,,7427,20837,28136,34448,42837
citi bank,0,us 41 & triangle blvd banking center branch,10/30/2012,,12585 tamiami trail east,Collier,FL,34113,26.06696,-81.70468,,,,16903,28137,37994,46620
citi bank,0,pine ridge rd and vineyards blvd branch,12 de marzo de 2013,,5939 pine ridge rd,Collier,FL,34119,26.21182,-81.7274,,,,,6445,12561,19285
citi bank,0,us 41 and bonita beach branch,06/25/2013,,27820 s tamiami trl,Lee,FL,34134,,,,,,72,26986,48236,62500
citi bank,0,collier & bald eagle banking center branch,02/26/2013,,960 north collier boulevard,Collier,FL,34145,25.9547,-81.72372,,,,8585,21843,33003,43135
citi bank,0,university and market banking center branch,3 de junio de 2012,,6145 exchange way,Manatee,FL,34202,27.38926,-82.44343,,,3532,15467,26312,39983,63029
citi bank,0,sr 64 & 48th st court bnk ctr branch,10/19/2011,,4915 east state road 64,Manatee,FL,34208,27.49695,-82.50017,,,8383,39844,49214,49640,52628
citi bank,0,manatee and 75th branch,04/23/2015,,7206 manatee avenue west,Manatee,FL,34209,27.49612,-82.63335,,,,,,10466,20377
citi bank,0,bradenton - west cortez branch,12 de diciembre de 2005,09/25/2008,6412 cortez rd w,Manatee,FL,34210,27.46273,-82.62547,14898,20890,28287,31202,44273,53044,55007
citi bank,0,lakewood ranch and state rd 70 branch,4 de agosto de 2011,,6020 lakewood ranch blvd,Manatee,FL,34211,27.43358,-82.4284,,1652,8541,18198,25459,34831,55611
citi bank,0,lakewood ranch & state route 64 bank branch,09/27/2011,,11030 state route 64 east,Manatee,FL,34212,27.48517,-82.43239,,,7312,10652,18461,23085,29037
citi bank,0,indiana and dearborn branch,12 de junio de 2010,,11 n indiana ave,Sarasota,FL,34223,26.96238,-82.353,,6357,18343,35499,36372,44335,48990
citi bank,0,sarasota - beneva village branch,7 de enero de 2004,09/25/2008,3511 clark rd,Sarasota,FL,34231,27.26927,-82.50069,16757,22844,25161,31973,38471,49230,56635
citi bank,0,sarasota - fruitville road branch,09/27/2004,09/25/2008,5341 fruitville rd,Sarasota,FL,34232,27.33801,-82.46248,14879,58590,65489,31338,36785,48055,52378
citi bank,0,bee ridge & riviera banking ctr branch,01/31/2013,,3685 bee ridge road,Sarasota,FL,34233,27.29879,-82.4944,,,,10232,17214,24625,33277
citi bank,0,sarasota downtown branch,7 de agosto de 1991,11/13/2004,"240 north washington boulevard, suite 100",Sarasota,FL,34236,27.33823,-82.53093,66923,59426,64528,72782,73259,82169,82837
citi bank,0,saint armands circle banking center branch,2 de octubre de 2012,,30 north boulevard of presidents,Sarasota,FL,34236,27.31921,-82.5776,,,9971,24953,33186,45955,54612
citi bank,0,one sarasota tower branch,8 de julio de 2012,,"2 n tamiami trl, ste 101",Sarasota,FL,34236,,,,,,14161,22590,33997,43432
citi bank,0,central sarasota parkway & us 41 banking center branch,02/28/2012,,3861 central sarasota parkway,Sarasota,FL,34238,27.22587,-82.49184,,,11712,27006,44188,66979,66253
citi bank,0,siesta and tamiami branch,12/16/2014,,3500 south tamiami trail,Sarasota,FL,34239,27.30253,-82.5304,,,,,,6474,15235
citi bank,0,university - lockwood ridge branch,03/13/2006,09/25/2008,8373 lockwood ridge rd,Manatee,FL,34243,27.39225,-82.50547,19678,27496,42294,56845,66287,79229,97146
citi bank,0,venice ave e and pinebrook branch,6 de enero de 1990,11/13/2004,1320 venice avenue east,Sarasota,FL,34285,27.09988,-82.41907,90812,98953,110475,122050,130450,148666,158101
citi bank,0,venice island banking center branch,02/25/2013,,401 south tamiami trail,Sarasota,FL,34285,27.10391,-82.44413,,,,6364,32494,30447,36297
citi bank,0,north port banking center branch,11 de agosto de 2011,,17499 tamiami trail,Sarasota,FL,34287,27.03649,-82.21443,,,12233,25153,38401,45792,58586
citi bank,0,aston gardens banking center branch,05/23/2003,11/13/2004,1000 aston gardens drive,Sarasota,FL,34292,27.0946,-82.41563,0,0,0,0,0,0,0
citi bank,0,us 41 and jacaranda blvd branch,04/14/2011,,4203 tamiami trail south,Sarasota,FL,34293,27.04987,-82.39512,,3030,16659,27624,41328,50431,71111
citi bank,0,spring hill - mariner branch,09/27/2004,09/25/2008,4200 mariner blvd,Hernando,FL,34609,28.49331,-82.53989,20563,27876,42825,44823,50339,55131,89182
citi bank,0,land o lakes - collier branch,7 de noviembre de 2005,09/25/2008,22711 state road 54,Pasco,FL,34639,28.24716,-82.42402,12171,17807,21520,28705,36143,43675,53825
citi bank,0,us 19 & marine banking center branch,9 de junio de 2011,,5029 hs hwy 19,Pasco,FL,34652,28.23771,-82.73425,,,14688,21022,29003,31118,37779
citi bank,0,little and ridge branch,10/27/2014,,8298 ridge road,Pasco,FL,34668,28.28042,-82.67801,,,,,,54786,65238
citi bank,0,alderman and alternate 19 branch,6 de mayo de 2012,,2800 alternate 19,Pinellas,FL,34683,28.08585,-82.75882,,,2038,17575,25374,36952,42901
citi bank,0,curlew and us 19 banking center branch,3 de junio de 2012,,30500 us highway 19 north,Pinellas,FL,34684,28.04943,-82.7387,,,9015,21756,33175,50557,61507
citi bank,0,bot ranch branch,11/19/2009,,600 east lake road,Pinellas,FL,34685,28.06172,-82.70749,8519,24076,36813,40650,48430,52119,58561
citi bank,0,tarpon springs banking center branch,02/27/2012,,41206 us highway 19 north,Pinellas,FL,34689,28.14674,-82.74048,,,27461,40346,48851,54443,64705
citi bank,0,holiday branch,11/15/2004,09/25/2008,3320 us hwy 19,Pasco,FL,34691,28.20713,-82.73957,10975,14315,17209,18652,20916,21669,23873
citi bank,0,clermont branch,1 de junio de 1999,09/25/2008,220 citrus tower boulevard,Lake,FL,34711,28.56497,-81.7416,33813,36144,44241,54941,60871,64993,75722
citi bank,0,clermont east branch,3 de agosto de 2004,09/25/2008,16705 state rd 50,Lake,FL,34711,28.54657,-81.67792,14881,16857,38443,43234,48932,53657,62362
citi bank,0,osceola square branch,05/14/2007,09/25/2008,3711 west vine street,Osceola,FL,34741,28.30461,-81.44044,12736,17879,26379,33166,41192,44419,45501
citi bank,0,buenaventura lakes branch,12/17/2001,09/25/2008,1004 buenaventura blvd.,Osceola,FL,34743,28.34612,-81.36283,32764,35833,43243,47095,50702,56801,65322
citi bank,0,kissimmee parkway branch,10/20/2009,,1477 e osceola pkwy,Osceola,FL,34744,28.34066,-81.38441,5028,12838,12795,16752,22429,25319,29834
citi bank,0,south kissimmee branch,1 de junio de 2003,09/25/2008,3193 south john young parkway,Osceola,FL,34746,28.26176,-81.43445,21821,24604,30095,33158,38652,40701,47146
citi bank,0,polinciana banking center branch,09/19/2011,,860 cypress pkwy,Osceola,FL,34759,28.14654,-81.45074,,,37745,44441,50008,57783,68456
citi bank,0,ocoee branch,12/17/2001,09/25/2008,1784 e silver star rd,Orange,FL,34761,28.5738,-81.51562,39001,41307,52559,54099,52343,56956,58956
citi bank,0,saint cloud branch,08/18/2003,09/25/2008,4355 13th st,Osceola,FL,34769,28.25314,-81.31636,21094,25688,33869,37793,43103,47492,56762
citi bank,0,windermere branch,03/13/2012,,7860 winter garden vineland road,Orange,FL,34786,28.45213,-81.56244,,,5656,66631,90905,139358,175637
citi bank,0,isleworth branch,4 de julio de 2014,,9176 conroy windermere rd,Orange,FL,34786,28.49356,-81.51117,,,,,85637,111465,144419
citi bank,0,winter garden branch,9 de febrero de 2003,09/25/2008,13730 w colonial dr.,Orange,FL,34787,28.55102,-81.58868,19740,24407,28974,35232,43524,47016,59134
citi bank,0,entrada branch,8 de octubre de 1937,09/25/2008,130 s. entrada avenue,St. Lucie,FL,34952,27.32567,-80.32055,32384,31115,34741,37454,39305,39190,43194
citi bank,0,port st lucie rivergate branch,09/28/1939,09/25/2008,1201 se port st lucie blvd,St. Lucie,FL,34952,27.27153,-80.31576,29985,28743,33433,38601,42597,43076,47621
citi bank,0,port st. lucie gatlin banking center branch,03/23/2010,,1710 sw gatlin boulevard,St. Lucie,FL,34953,27.26462,-80.40008,2864,9635,16426,23089,27864,33863,42186
citi bank,0,nw federal highway branch,2 de octubre de 1992,09/25/2008,2998 nw federal highway,Martin,FL,34957,27.24291,-80.27142,35772,37431,42112,47167,50776,58923,66143
citi bank,0,fort pierce branch,12 de enero de 2003,09/25/2008,601 virginia ave,St. Lucie,FL,34982,27.42517,-80.32895,15327,19076,22247,25520,27357,30209,34861
citi bank,0,st lucie west branch,7 de enero de 2004,09/25/2008,1701 nw st lucie west blvd,St. Lucie,FL,34986,27.31122,-80.40839,34998,38667,48651,59756,69947,86742,104715
citi bank,0,palm city branch,11/21/2013,,3030 sw martin downs blvd,Martin,FL,34990,27.1721,-80.2964,,,,,9221,19866,35585
citi bank,0,stuart monterrey branch,06/30/1987,09/25/2008,2280 south federal highway,Martin,FL,34994,27.17813,-80.23714,54308,60676,73115,90573,92954,93082,97559
citi bank,0,ocean blvd and monterey,03/27/2014,,2103 se ocean blvd,Martin,FL,34996,27.19737,-80.22403,,,,,4751,17267,28642
citi bank,0,us 1 & cove road banking center branch,07/31/2013,,5955 se federal hwy,Martin,FL,34997,27.13247,-80.20505,,,,,15780,23671,84824
citi bank,0,crestwood station branch,03/18/1996,11/13/2004,"6000 crestwood station, ste 17a",Oldham,KY,40014,38.33895,-85.469,16823,21073,24144,28609,30282,30501,33292
citi bank,0,hi point branch,04/17/1995,11/13/2004,251 boone station road,Shelby,KY,40065,38.21336,-85.20421,24986,26055,30332,33154,35986,40080,39974
citi bank,0,radcliff branch,5 de agosto de 1982,11/13/2004,500 west lincoln trail,Hardin,KY,40160,37.83755,-85.94565,24451,25217,28935,29409,30957,32312,34042
citi bank,0,louisville main branch,01/01/1854,11/13/2004,416 west jefferson street,Jefferson,KY,40202,38.25391,-85.75742,1471105,1737263,2121343,1620436,1732954,2012930,1873614
citi bank,0,medical banking center branch,12 de agosto de 1971,11/13/2004,601 south floyd street,Jefferson,KY,40202,38.24798,-85.74913,16696,19364,20797,23728,24041,24830,29278
citi bank,0,shelby branch,01/01/1854,11/13/2004,1224 south shelby street,Jefferson,KY,40203,38.23273,-85.74165,17985,16398,17627,16507,17056,31426,31077
citi bank,0,highland baxter branch,11 de enero de 1931,11/13/2004,970 baxter avenue,Jefferson,KY,40204,38.24038,-85.72445,22690,24915,27145,30395,31118,32832,39331
citi bank,0,highland deerwood branch,01/01/1854,11/13/2004,1718 bardstown road,Jefferson,KY,40205,38.22955,-85.70287,36832,38329,41855,46346,54955,61170,63912
citi bank,0,st. matthews branch,11/24/1961,11/13/2004,4111 shelbyville road,Jefferson,KY,40207,38.25221,-85.64698,81755,80153,87148,95964,116748,118597,130595
citi bank,0,chenoweth lane banking center branch,10/16/1978,11/13/2004,3820 brownsboro road,Jefferson,KY,40207,38.26556,-85.66662,42923,40042,44914,51466,51362,57033,64189
citi bank,0,poplar level road branch,1 de junio de 1975,11/13/2004,4038 poplar level road,Jefferson,KY,40213,38.20091,-85.7094,30964,31102,35746,37015,35800,38800,42608
citi bank,0,auburndale branch,06/29/1964,11/13/2004,7403 old third street road,Jefferson,KY,40214,38.14566,-85.77538,49526,50528,52786,55019,56493,59200,60341
citi bank,0,shively banking center branch,3 de noviembre de 2002,11/13/2004,3901 seventh street road,Jefferson,KY,40216,38.19456,-85.80368,50581,50949,51498,50928,51169,51207,53999
citi bank,0,bashford manor lane branch,02/23/1976,11/13/2004,3600 bardstown road,Jefferson,KY,40218,38.20011,-85.66226,41235,39243,40959,45163,45846,47352,52247
citi bank,0,indian trail branch,10/28/1957,11/13/2004,5745 preston highway,Jefferson,KY,40219,38.16565,-85.70328,27740,23811,24292,24373,24640,26581,27427
citi bank,0,indian trail drive-up branch,10/28/1957,11/13/2004,5745 preston highway,Jefferson,KY,40219,38.16565,-85.70328,0,0,0,0,0,0,0
citi bank,0,okolona branch,2 de mayo de 1968,11/13/2004,7923 preston highway,Jefferson,KY,40219,38.13765,-85.68614,33473,35457,38500,39072,40009,39374,41381
citi bank,0,hikes point banking center branch,06/14/2004,11/13/2004,2943 richland avenue,Jefferson,KY,40220,38.22148,-85.62668,60513,53468,57587,62263,63637,69174,74960
citi bank,0,lyndon branch,07/17/1959,11/13/2004,8120 new lagrange road,Jefferson,KY,40222,38.25758,-85.60213,33160,35508,39089,40732,46153,43699,48590
citi bank,0,holiday manor branch,02/16/1970,11/13/2004,2209 holiday manor center,Jefferson,KY,40222,38.2839,-85.63238,74956,80748,85229,97142,97381,104717,114979
citi bank,0,hurstbourne branch,7 de septiembre de 1980,11/13/2004,9600 linn station road,Jefferson,KY,40222,38.22873,-85.578,50779,49636,52806,55525,61607,70849,77475
citi bank,0,preston banking center branch,12/17/2003,11/13/2004,11710 antonia way,Jefferson,KY,40229,38.09148,-85.67021,16547,17363,19910,24112,25555,24675,27603
citi bank,0,westport plaza branch,5 de enero de 1978,11/13/2004,9491 westport road,Jefferson,KY,40241,38.2867,-85.57466,41763,43460,47111,48761,51484,49210,52225
citi bank,0,the summit branch,10/27/2003,11/13/2004,3920 summit plaza drive,Jefferson,KY,40241,38.30724,-85.57578,32645,40514,45293,60493,71504,73623,91377
citi bank,0,middletown branch,12/19/1960,11/13/2004,12016 shelbyville road,Jefferson,KY,40243,38.24871,-85.53204,101967,103510,116170,122922,135570,142703,158155
citi bank,0,pleasure ridge branch,04/14/1975,11/13/2004,7335 dixie highway,Jefferson,KY,40258,38.144,-85.83934,32345,31329,34315,35211,37007,41235,44175
citi bank,0,piccadilly branch,10/21/1974,11/13/2004,5340 bardstown road,Jefferson,KY,40291,38.16788,-85.60356,32720,32969,35604,37871,39485,46028,46726
citi bank,0,glenmary banking center branch,06/24/2004,11/13/2004,8141 bardstown road,Jefferson,KY,40291,38.12822,-85.57583,17535,18584,24354,26897,29870,33743,38194
citi bank,0,jeffersontown branch,1 de noviembre de 1965,11/13/2004,10419 watterson trail,Jefferson,KY,40299,38.19326,-85.56715,45093,46449,49414,50867,54737,57364,62906
citi bank,0,jessamine county branch,2 de noviembre de 1995,11/13/2004,100 rebel road,Jessamine,KY,40356,37.86735,-84.57939,16603,16559,19914,20583,24129,23138,25797
citi bank,0,danville downtown branch,01/01/1865,11/13/2004,237 west main street,Boyle,KY,40422,37.64582,-84.77144,41013,35786,40089,40591,42754,44240,45472
citi bank,0,richmond downtown branch,10/19/1897,11/13/2004,116 west main street,Madison,KY,40475,37.74745,-84.29454,43942,44982,46161,48350,50436,51364,54957
citi bank,0,eastern by pass branch,08/26/1974,11/13/2004,405 leighway drive,Madison,KY,40475,37.73666,-84.30773,43951,46111,50020,57908,61640,62848,66524
citi bank,0,chevy chase branch,6 de abril de 1953,11/13/2004,727 euclid avenue,Fayette,KY,40502,38.03069,-84.49174,33870,37320,40360,44109,49646,53426,60685
citi bank,0,lansdowne branch,12 de enero de 1969,11/13/2004,3368 tates creek road,Fayette,KY,40502,37.99569,-84.49543,67218,68775,72275,73367,74509,80355,79208
