product_id,product_name,product_description
21946,ARTICULOS RELIGIOSOS,VENENO PARA RATON HECHO EN MEXICO.
21947,ARTICULOS DE LIMPIEZA PERSONAL,SHAMPOO MARCA PASSION HECHO EN MEXICO.
21948,ARTICULOS DE LIMPIEZA PERSONAL,CREMA DENTAL HECHO EN MEXICO.
21949,ARTICULOS DESECHABLES,SERVILLETAS HECHO EN MEXICO.
21950,ARTICULOS  DE LIMPIEZA,FRAGANCIA INTENSA HECHO EN MEXICO.
21951,ARTICULOS  DE LIMPIEZA,ACIDO MURIATICO HECHO EN MEXICO.
21952,PRODUCTOS LACTEOS,QUESO HECHO EN MEXICO.
21953,PRODUCTOS LACTEOS,YOGHURT HECHO EN MEXICO.
21954,SALSA,SALSA DE TOMATE HECHO EN MEXICO.
21955,PRODUCTOS LACTEOS,SALCHICHA HECHO EN MEXICO.
21956,LECHE,LECHE  HECHO EN MEXICO.
21957,PAN,PASTELITOS RELLENOS HECHO EN MEXICO.
21958,LECHE,LECHE ENTERA HECHO EN MEXICO
21959,PAN,PAN BLANCO HECHO EN MEXICO.
21960,TORTILLAS DE HARINA,TORTILLAS DE HARINA DE TRIGO HECHO EN MEXICO.
21961,BEBIDAS,BEBIDA SABOR NARANJA HECHO EN MEXICO.
21962,PAN,PAN DULCE HECHO EN MEXICO
21963,ACEITE COMESTIBLE,ACEITE VEGETAL COMESTIBLE HECHO EN MEXICO.
21964,LECHE,LECHE DESLACTOSADA HECHO EN MEXICO.
21965,PAN,PASTEL 3 LECHES HECHO EN MEXICO.
21966,PAN,PASTEL DE CHOCOLATE HECHO EN MEXICO.
21967,PAN,PASTEL DE ZARZAMORA HECHO EN MEXICO.
21968,SOPA DE PASTA,LENTEJA BOLSA CONT.NET.500G HECHO EN MEXICO.
21969,AZUCAR,AZUCAR HECHO EN MEXICO.
21970,ARROZ,ARROZ BOLSA CONT. NET.107G HECHO EN MEXICO.
21971,ARTICULOS  DE LIMPIEZA,FRESCURA PROFUNDA HECHO EN MEXICO.
21972,ARTICULOS  DE LIMPIEZA,JAVON EN POLVO HECHO EN MEXICO.
21973,PAN,PAN DULCE HECHO EN MEXICO.
21974,ATUN,ATUN HECHO EN MEXICO.
21975,DULCES Y GOLOSINAS,BOMBOM RELLENO CON CREMA HECHO EN MEXICO
21976,GALLETAS,GALLETAS HECHO EN MEXICO
21977,FRITURAS Y BOTANAS,SURTIDO DE BOTANAS HECHO EN MEXICO.
21978,PRODUCTOS LACTEOS,YOGURTH HECHO EN MEXICO.
21979,MAYONESA,MAYONESA MCCORMICK HECHO EN MEXICO.
21980,CHILES,CHILES CHIPOTLE HECHO EN MEXICO.
21981,SALSA,SALSA PICANTE HECHO EN MEXICO.
21982,ATUN,LOMO DE ATUN HECHO EN MEXICO.
21983,GALLETAS,GALLETA FORTIFICADA HECHO EN MEXICO.
21984,LECHE,LECHE SEMIDESLACTOSADA HECHO EN MEXICO.
21985,FRITURAS Y BOTANAS,PAPAS FRITAS HECHO EN MEXICO.
21986,PAN,PAN MEDIAS NOCHES HECHO EN MEXICO.
21987,MAIZ,FECULA DE MAIZ HECHO EN MEXICO.
21988,CONDIMENTO PREPARADO DE ACEITE DE OLIVA,SASONADOR HECHO EN MEXICO.
21989,GELATINAS,POLVO PARA PREPARAR GELATINA HECHO EN MEXICO.
21990,ACEITE COMESTIBLE,ACEITE COMESTIBLE HECHO EN MEXICO.
21991,ATUN,ATUN ALETA AMARILLA HECHO EN MEXICO.
21992,PRODUCTOS LACTEOS,LATA DE ELOTE EN GRANOS HECHO EN MEXICO.
21993,ARROZ,ARROZ EXTRA LARGO HECHO EN MEXICO.
21994,ATUN,ATUN ALETA AMARILLO HECHO EN MEXICO.
21995,SOPA DE PASTA,PASTA HECHO EN MEXICO.
21996,MOLE,MOLE HECHO EN MEXICO.
21997,LECHE,LECHE EVAPORADA HECHO EN MEXICO.
21998,DULCES Y GOLOSINAS,JARABE DE MAIZ KARO HECHO EN MEXICO.
21999,ATUN,ATUN ALETA AMARILLA EN AGUA HEHO EN MEXICO.
22000,FRITURAS Y BOTANAS,FRITURAS DE MAIZ SASONADAS HECHO EN MEXICO.
22001,HARINA DE MAIZ,HARINA PREPARADA HECHO EN MEXICO
22002,LECHE,LECHE DESCREMADA HECHO EN MEXICO.
22003,MOLE,MOLE DOÑA MARIA HECHO EN MEXICO.
22004,MAIZ,MAIZ POSOLERO HECHO EN MEXICO.
22005,PURE DE TOMATE,PURE DE TOMATE HECHO EN MEXICO.
22006,FRIJOLES,FRIJOLES RANCH HECHO EN MEXICO.
22007,ATUN,ATUN ALETA AMARILLA HECHO EN MEXICO..
22008,FRITURAS Y BOTANAS,TOSTITOS HECHO EN MEXICO.
22009,DULCES Y GOLOSINAS,BARRITAS HECHO EN MEXICO.
22010,CHILES,CHILES JALAPEÑOS HECHO EN MEXICO.
22011,SIN ESPECIFICAR,CALDO DE POLLO TOMATE MARCA KNORR HECHO EN MEXICO.
22012,FRUTAS,CEREZA EN ALMIBAR HECHO EN MEXICO.
22013,TORTILLAS DE HARINA,TORTILLAS DE HARINA HECHO EN MEXICO.
22014,REFRESCOS,REFRESCO SABOR NARANJA HECHO EN MEXICO.
22015,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,TOSTADAS HECHO EN MEXICO.
22016,LECHE,LECHE NITO HECHO EN MEXICO.
22017,FRITURAS Y BOTANAS,PAPAS FRITAS SABOR HABANERO HECHO EN MEXICO.
22018,ZAPATOS,ZAPATO ESCOLAR PARA NIÑA HECHO EN MEXICO.
22019,ARTICULOS DEL HOGAR,TAPETE CONT. 1 PZA HECHO EN MEXICO.
22020,ARTICULOS DE BELLEZA,PELUCAS HECHO EN CHINA.
22021,PRENDAS DE VESTIR,MALLAS PARA DAMA CONT. 1PZA HECHO EN MEXICO.
22022,ROPA INFANTIL,PLAYERA PARA NIÑO HECHO EN MEXICO.
22023,ZAPATOS,ZAPATO PARA DAMA HECHO EN CHINA.
22024,ZAPATOS,TENIS DEPORTIVO PARA NIÑO HECHO EN CHINA.
22025,ZAPATOS,ZAPATO PARA CABALLERO HECHO EN CHINA.
22026,ACCESORIOS P/ TELEFONO CELULAR,PROTECTOR CON CLIP PARA TELEFONO CELULAR HECHO EN CHINA.
22027,ACCESORIOS P/ TELEFONO CELULAR,ADHESIVO PLASTICO HECHO EN ESTADOS UNIDOS DE AMERICA.
22028,ACCESORIOS P/ TELEFONO CELULAR,PROTECTOR PARA TABLETA HECHO EN CHINA.
22029,PRENDAS DE VESTIR,VESTIDO DE FIESTA HECHO EN CHINA.
22030,PRENDAS DE VESTIR,VESTIDO PARA NIÑA DE FIESTA HECHO EN MEXICO.
22031,PRENDAS DE VESTIR,PANTALON PARA DAMA DE VESTIR HECHO EN CHINA.
22032,REFACCIONES,REPARACION DE SELLADO DE PONCHADURA HECHO EN ESTADOS UNIDOS DE AMERICA.
22033,LIQUIDO PARA FRENOS,LIQUIDO PARA FRENOS AUTOMOTRIZ LATA CONT. NET.48G HECHO EN  ESTADOS UNIDOS DE AMERICA.
22034,PAN,Pastel de tres leches marca suspiros contenido 1200 gramos hecho en Mexico pos Grupo Suspiros Bradford S. de R.L. de C.v.
22035,PAN,CHOCOFLAN DE LA MARCA SUSPIROS CONTENIDO NETO 1000 GRAMOS
22036,ACEITE COMESTIBLE,ACEITE VEGETAL COMESTIBLE DE LA MARCA PATRONA CONTENIDO 500 ML
22037,CONSERVA ALIMENTICIA|,CHICHAROS Y ZANAHORIAS DE LA MARCA DEL MONTE CONTENIDO 215 GRAMOS
22038,MAYONESA,MAYONESA CON JUGO DE LIMONES DE LA MARCA KRAFT CONTENIDO 195 GRAMOS
22039,GALLETAS,GALLETAS SABOR MANTEQUILLA DE LA MARCA KRAFT CONTENIDO 145 GRAMOS
22040,HARINA DE TRIGO,HARINA DE TRIGO DE LA MARCA SELECTA CONTENIDO 500 GRAMOS
22041,SARDINAS,SARDINAS EN SALSA DE TOMATE MARCA GUAYMEX CONTENIDO 425 GRAMOS
22042,CEREALES,HOJUELAS DE MAIZ MARCA RICOLINO KRANKY CONTENIDO 40 GRAMOS
22043,CHILES,CHILES JALAPEÑOS EN ESCABECHE MARCA LA COSTEÑA CONTENIDO 220 GRAMOS
22044,CHOCOLATE,CHOCOLATE DE MESA MARCA NESTLE ABUELITA CONTENIDO 1000 GRAMOS
22045,LECHE,LECHE DE LA MARCA NUTRI CONTENIDO 1 LITRO
22046,SARDINAS,SARDINAS EN SALSA DE TOMATE DE LA MARCA GUAYMEX CONTENIDO 425 GRAMOS
22047,DULCES Y GOLOSINAS,DULCES DE MARCA RICOLINO CONTENIDO 45 GRAMOS
22048,DULCES Y GOLOSINAS,PALOMITAS DE MAIZ DE LA MARCA WISE CONTENIDO 28.3 GRAMOS
22049,ATUN,ATUN ALETA AMARILLA DE LA MARCA TUNY CONTENIDO 140 GRAMOS
22050,ATUN,ATUN ALETA AMARILLA EN AGUA DE MARCA TUNY CONTENIDO 140 GRAMOS
22051,ATUN,ATUN ALETA AMARILLA EN ACEITE DE LA MARCA TUNY CONTENIDO 140 GRAMOS
22052,ACEITE COMESTIBLE,ACEITE COMESTIBLE PURO DE SOYA DE LA MARCA NUTRIOLI CONTENIDO 946 ML
22053,LECHE,LECHE EVAPORADA DE LA MARCA NESTLE CONTENIDO 378 GRAMOS
22054,FRITURAS Y BOTANAS,TOTOPOS DE MAIZ DE LA MARCA DEL HOGAR CONTENIDO 28 GRAMOS
22055,DULCES Y GOLOSINAS,PALETA DE CARAMELO MACIZO DE LA MARCA VERO CONTENIENDO UN ANILLO MAS DOS PALETAS
22056,JUGOS,JUGO DE ZANAHORIA MANZANA KIWI Y FRESA DE LA MARCA V8 CONTENIDO 413 ML
22057,PURE DE TOMATE,PURE DE TOMATE DE LA MARCA DEL FUERTE CONTENIDO 210 GRAMOS
22058,MAIZ,MAIZ POZOLERO DE LA MARCA ALFRESCO CONTENIDO 250 GRAMOS IMPORTADO POR BUENO ALIMENTOS
22059,SALSA,SALSA DE TOMATE DE LA MARCA DEL MONTE CONTENIDO 220 GRAMOS
22060,ACEITE COMESTIBLE,GRASA MIXTA COMESTIBLE DE LA MARCA INCA CONTENIDO 250 GRAMOS
22061,GELATINAS,POLVO PARA PREPARA GELATINA DE LA MARCA PRONTO CONTENIDO 84 GRAMOS
22062,ATUN,ATUN ALETA AMARILLA EN AGUA DE LA MARCA TUNY CONTENIDO 140 GRAMOS
22063,POLVO PARA PREPARAR AGUA,SABORIZANTE ARTIFICIAL LIQUIDO DE LA MARCA PASA CONTENIDO 250 ML
22064,MIEL,JARABE DE MAIZ MARCA KARO CONTENIDO 340 GRAMOS
22065,JUGOS,JUGO DE MANZANA DE LA MARCA JUMEX CONTENIDO 450 ML
22066,SALSA,SALSA DE TOMATE DE LA MARCA DEL MONTE CONTENIDO 390 GRAMOS
22067,CEREALES,CEREAL DE MAIZ Y TRIGO DE LA MARCA KELLOGS CONTENIDO 25 GRAMOS
22068,ATUN,LOMO DE ATUN MARCA TUNY LATA CONTENIDO 140 GRAMOS
22069,ACCESORIOS PARA CABALLERO,SOMBRERO PARA CABALLERO DE TELA MARCA ZIONTHOU HECHO EN CHINA.
22070,ARTICULOS DE COCINA,PAPEL ALUMINIO MARCA SUPER STAR CAJA CONT. NET.30 GR HECHO EN MEXICO.
22071,ARTICULOS DE COCINA,VASOS TERMICOS BOLSA CONT.20 PZAS HECHO EN MEXICO.
22072,ARTICULOS DESECHABLES,POPOTES DE PLASTICO DE LA MARCA POPOMEX CAJA CONT. 150 PZAS HECHO EN MEXICO.
22073,HERRAMIENTAS,SOPLETE MANUAL DE TUBO MARCA TURNER HECHO EN TAIWAN
22074,ARTICULOS  DE LIMPIEZA,LIMPIADOR CONCENTRADO PARA SERPENTINES DE AIRE ACONDICIONADO HECHO EN MEXICO.
22075,PLAYERAS,PLAYERA ESCOLAR DEPORTIVA PARA NIÑO HECHO EN MEXICO.
22076,UNIFORMES ESCOLARES,UNIFORME ESCOLAR PARA NIÑA MARCA EL GLOBO  HECHO EN MEXICO.
22077,GALLETAS,GALLETAS INTEGRALES HABANERAS HECHO EN MEXICO.
22078,SOPA DE PASTA,SOPA DE PASTA FIDEOS HECHO EN MEXICO.
22079,ATUN,ATUN EN AGUA MARCA TUNY HECHO EN MEXICO.
22080,ACCESORIOS P/ TELEFONO CELULAR,PORTA TELEFONO PROTECTOR MARCA STEREN HECHO EN CHINA.
22081,ACCESORIOS P/ TELEFONO CELULAR,CLIP PROTECTOR PARA CELULAR HECHO EN CHINA.
22082,ARTICULOS DE PAPELERIA,PEGAMENTO BLANCO HECHO EN MEXICO.
22083,NAVAJAS DE RESURAR,NAVAJAS PARA AFEITAR HECHO EN MEXICO.
22084,ARTICULOS DE LIMPIEZA PERSONAL,CREMA DENTAL MARCA COLGATE CONT. NET. 75ML HECHO EN MEXICO.
22085,ACEITE LUBRICANTE AUTOMOTRIZ,ACEITE LUBRICANTE CONT. NET. 750 HECHO EN MEXICO.
22086,ARTICULOS DE LIMPIEZA PERSONAL,ESPONJA DE BAÑO COLOR LILA CONT. 1 PZA HECHO EN MEXICO.
22087,ARTICULOS DE PLASTICO,JUEGO DE RECIPIENTES DE PLASTICO CUADRADO CONT. 4 PZAS HECHO EN MEXICO.
22088,ARTICULOS DE LIMPIEZA PERSONAL,TALCO PARA BEBE CONT. NET. 150G. HECHO EN MEXICO.
22089,ARTICULOS  DE LIMPIEZA,PASTILLAS SANITARIAS HECHO EN MEXICO.
22090,ARTICULOS  DE LIMPIEZA,TOALLITAS HUMEDAS HECHO EN MEXICO.
22091,ARTICULOS  DE LIMPIEZA,JABON BLANCO  CONT. 200G. HECHO EN MEXICO.
22092,ARTICULOS DESECHABLES,SERVILLETAS CONT. NET.125 PZAS HECHO EN MEXICO.
22093,DETERGENTE LIQUIDO,BLANQUEADOR DE ROPA MARCA CLORALEX CONT. NET. 250ML HECHO EN MEXICO.
22094,ARTICULOS PARA EL CABELLO,GEL PARA CABELLO MARCA EGO CONT. NET. 200ML HECHO EN MEXICO.
22095,ARTICULOS  DE LIMPIEZA,JABON EN BARRA MARCA ZOTE CON. NET. 200 G. HECHO EN MEXICO.
22096,ARTICULOS DESECHABLES,PAÑALES DESECHABLES MARCA CHICOLASTIC CON. NET. 14 PAÑALES HECHO EN MEXICO.
22097,ATUN,LOMO DE ATUN EN AGUA MARCA TUNY CONT. NET. 140 G. HECHO EN MEXICO.
22098,ATUN,ALETA DE ATUN AMARILLA EN ACEITE MARCA TUNY CONT. NET. 140 G. HECHO EN MEXICO.
22099,ATUN,ATUN ALETA AMARILLA EN ACEITE MARCA TUNY  CONT. NET. 140 G. HECHO MEXICO.
22100,ATUN,ATUN ALETA AMARILLA EN HOJUELAS EN ACEITE MARCA TUNY  CONT. NET. 140 G. HECHO EN MEXICO.
22101,ATUN,ATUN ALETA AMARILLA EN ACEITE MARCA TUNY CONT. NET. 140 G. HECHO EN MEXICO.
22102,PRODUCTOS LACTEOS,PEPINILLOS REBANADOS DE LA MARCA DEL SOL CONT. NET. 1 GALON
22103,CARNE DE PUERCO,CHULETA AHUMADA
22104,ATUN,LOMO DE ATUN ALETA AMARILLA EN AGUA  MARCA TUNY CONT. NET. 140 G. HECHO EN MEXICO.
22105,ATUN,ATUN ALETA AMARILLA EN ACEITE MARCA TUNY CONT. NET. 140 G HECHO EN MEXICO.
22106,FRITURAS Y BOTANAS,TOTOPOS DE MAIZ DE LA MARCA DORITOS NACHOS CONT. NET. 58 G. HECHO EN MEXICO.
22107,HARINA DE TRIGO,HARINA DE TRIGO MARCA SELECTA CONT. NET. 1KG HECHO EN MEXICO.
22108,GALLETAS,GALLETA FORTIFICADA MARCA EMPERADOR CONT. NET. 101 G. HECHO EN MEXICO.
22109,PRODUCTOS LACTEOS,CREMA DE VACA MARCA LALA CONT. NET. 250 ML. HECHO EN MEXICO.
22110,PRODUCTOS LACTEOS,SALCHICHA DE PAVO MARCA FUD CONT. NET. 266 G. HECHO EN MEXICO.
22111,TORTILLAS DE HARINA,TORTILLAS DE HARINA DE TRIGO MARCA TIA ROSA CONT. NET. 390 G. HECHO EN MEXICO.
22112,HARINA DE MAIZ,HARINA DE MAIZ MARCA MASECA CONT. NET. 1KG HECHO EN MEXICO
22113,MOLE,MOLE MARCA DOÑA MARIA CONT. NET. 235 G. HECHO EN MEXICO.
22114,PRODUCTOS ALIMENTICIOS,SAZONADOR MARCA MORTON CONT. NET. 226G.
22115,PRODUCTOS ALIMENTICIOS,SAZONADOR MARCA MORTON CONT. NET. 453 G.
22116,SOPA DE PASTA,SOPA MACARRON CON QUESO MARCA KRAFT.
22117,BEBIDA DE JUGO,JUGO DE FRESA Y KIWI
22118,PURE DE TOMATE,PURE DE TOMATE PARA PASTA
22119,BEBIDA ALCOHOLICA,BEDIDA ALCOHOLICA PREPARADA MARCA CARIBE SABOR DURAZNO HECHO EN MEXICO.
22120,BEBIDA ALCOHOLICA,BEBIDA ALCOHOLICA PREPARADA MARCA JACK DANIEL'S HECHO EN MEXICO.
22121,BEBIDA ALCOHOLICA,BEBIDA ALCOHOLICA EN BASE SABOR DURAZNO HECHO EN ESTADOS UNIDOS DE AMERICA.
22122,BEBIDA ALCOHOLICA,BEBDIDA ALCOHOLICA MARCA BOONE'S CONT. 750 ML HECHO EN ESTADOS UNIDOS DE AMERICA.
22123,MEZCAL,MEZCAL MARCA EL MEZCALITO DE TONAYA HECHO EN MEXICO.
22124,BEBIDA ALCOHOLICA,BEBIDA ALCOHOLICA MARCA SKYY BLUE HECHO EN MEXICO.
22125,BEBIDA ALCOHOLICA,BEBIDA ALCOHOLICA MARCA CARIBE SABOR FRESA HECHO EN MEXICO.
22126,BEBIDA ALCOHOLICA,BIBIDA ALCOHOLICA CON TEQUILA MARCA EL JIMADOR HECHO EN MEXICO.
22127,TEQUILA REPOSADO,TEQUILA REPOSADO MARCA JOSE CUERVO TRADICIONAL HECHO EN MEXICO.
22128,TEQUILA REPOSADO,TEQUILA REPOSADO PURO DE AGAVE MARCA HORNITOS HECHO EN MEXICO.
22129,TEQUILA REPOSADO,TEQUILA REPOSADO MARCA CENTENARIO CONT. NET. 950ML HECHO EN MEXICO.
22130,CERVEZA,CERVEZA MARCA INDIO CONT. NET.473ML HECHO EN MEXICO.
22131,CERVEZA,CERVEZA MARCA SOL BOTELLA CONT. NET. 355ML HECHO EN MEXICO.
22132,BRANDY,BRANDY MARCA PRESIDENTE CONT. NET.200 ML HECHO EN MEXICO.
22133,CERVEZA,CERVEZA MARCA TECATE LIGHT LATA CONT. NET.710 ML HECHO EN MEXICO.
22134,BEBIDA ALCOHOLICA,BEBIDA REFRESCANTE ALCOHOLICA MARCA STRONG  HECHO EN BELGICA.
22135,BEBIDA ALCOHOLICA,BEBIDA ALCOHOLICA MARCA EL MEZCALITO HECHO EN MEXICO.
22136,CERVEZA,CERVEZA MARCA CORONA CONT. NET. 355 ML HECHO EN MEXICO.
22137,BEBIDA ALCOHOLICA,BEBIDA ALCOHOLICA MARCA CARIBE COOLER CONT. NET. 300 ML HECHO EN MEXICO.
22138,TEQUILA,TEQUILA 100% AGAVE MARCA 1800 CONT. NET.700 ML HECHO EN MEXICO.
22139,TEQUILA,TEQUILA REPOSADO MARCA ANTIGUO DE HERRADURA CONT. NET. 500ML HECHO EN MEXICO.
22140,TEQUILA,TEQUILA REPOSADO MARCA REAL HACIENDA CONT. NET. 700 ML HECHO EN MEXICO.
22141,ARTICULOS DE BELLEZA,MASCARA PARA PESTAÑAS CON ACEITE TONO NEGRO HECHO EN MEXICO.
22142,ARTICULOS DE LIMPIEZA PERSONAL,SHAMPOO 2 EN 1 MARCA VANART CONT.NET.810 ML HECHO EN MEXICO.
22143,ARTICULOS DE LIMPIEZA PERSONAL,GEL FIJADOR EXTREMO MARCA GARNIER FRUCTIS HECHO EN MEXICO.
22144,ARTICULOS DE LIMPIEZA PERSONAL,ACEITE DE RICINO HECHO EN MEXICO.
22145,ARTICULOS DE LIMPIEZA PERSONAL,POMADA PARA LABIOS CONT. 4 TUBOS HECHO EN MEXICO.
22146,CHOCOLATE,CHOCOLATE MARCA NESTLE CONT. NET. 540 G. HECHO EN MEXICO.
22147,AZUCAR,AZUCAR MARCA PROGRESO CONT. NET. 1 KG HECHO EN MEXICO.
22148,BEBIDAS,TE PARA BEBER MARCA BLUE BAY HECHO EN MEXICO.
22149,GALLETAS,GALLETA DE HARINA MARCA LIN LIGHT CONT. NET. 6 PAQUETES HECHO EN MEXICO.
22150,BEBIDAS,BEBIDA CON JUGO DE FRUTAS POKY  CONT. NET. 250ML HECHO EN MEXICO.
22151,ARTICULOS DE LIMPIEZA PERSONAL,JABON DE TOCADOR MARCA PALMOLIVE CONT. NET. 160 G. HECHO EN MEXICO.
22152,ARTICULOS PARA JARDINERIA,INSECTICIDA EN AEROSOL CONT. NET.343 G. HECHO EN MEXICO.
22153,ARTICULOS DE LIMPIEZA PERSONAL,AEROSOL PARA CABELLO MARCA CAPRICE HECHO EN MEXICO.
22154,ARTICULOS DE COCINA,PAPEL ALUMINIO MARCA REYNOLS HECHO EN ESTADOS UNIDOS DE AMERICA.
22155,ARTICULOS DE BELLEZA,PINZAS HECHO EN MEXICO
22156,ARTICULOS DE LIMPIEZA PERSONAL,TOALLAS MULTIUSOS HECHO EN MEXICO.
22157,ARTICULOS  DE LIMPIEZA,PASTILLA AZUL LIMPIADORA HECHO EN MEXICO.
22158,PANTALON,PANTALON CORTO PARA DAMA MARCA SERENITY HECHO EN MEXICO.
22159,PLAYERAS,PLAYERA PARA CABALLERO MARCA EXTREMO CALIFORNIA HECHO EN MEXICO.
22160,SHORT,SHORT PARA CABALLERO MARCA RED HECHO EN CHINA.
22161,PANTALON,PANTALON PARA DAMA HECHO EN MEXICO.
22162,CARTERA DE PIEL,CARTERA PARA CABALLERO COLOR NEGRO HECHO EN CHINA.
22163,ZAPATOS,ZAPATOS PARA NIÑOS COLOR CAFE HECHO EN MEXICO.
22164,ZAPATOS,BOTA PARA CABALLERO CASCO DE ACERO COLOR CAFE OBSCURO HECHO EN MEXICO.
22165,ZAPATOS,ZAPATO PARA MUJER COLOR CAFE MARCA FLEXI HECHO EN MEXICO.
22166,ACCESORIOS PARA CABALLERO,CINTO PARA CABALLERO COLOR CAFE CHOCOLATE HECHO EN CHINA.
22167,MARISCOS,BOLSA DE CAMARON COCIDO MARCA EL CHARAL HECHO EN MEXICO.
22168,MARISCOS,CAMARON CRUDO SIN CABEZA HECHO EN MEXICO.
22169,MARISCOS,SALMON RELLENO CONT. NET. CAJA CON 10 KG HECHO EN CHILE.
22170,PRENDAS DE VESTIR,BLUSA PARA DAMA MARCA SUGA TALLA MEDIANA HECHO EN ESTADOS UNIDOS DE AMERICA.
22171,PRENDAS DE VESTIR,TOP PARA DAMA MARCA CAFE SIETE TALLA UNITALLA HECHO EN CHINA.
22172,PRENDAS DE VESTIR,VESTIDO PARA DAMA MARCA LOCURA TALLA EXTRA GRANDE HECHO EN MEXICO.
22173,PRENDAS DE VESTIR,PANTALON MAYON PARA DAMA TALLA UNITALLA HECHO EN MEXICO.
22174,PANTALON,PANTALON PARA DAMA DE VESTIR HECHO EN MEXICO.
22175,ROPA,SHORT DE MEZCLILLA COLOR NEGRO TALLA 11 HECHO EN MEXICO.
22176,PRENDAS DE VESTIR,VESTIDO PARA DAMA COLOR VERDE TALLA 32 HECHO EN MEXICO.
22177,PRENDAS DE VESTIR,FALDA PARA DAMA COLOR ROJA TALLA 5 HECHO EN MEXICO.
22178,PRENDAS DE VESTIR,BLUSA PARA NIÑA TALLA CHICA HECHO EN MEXICO.
22179,FRITURAS Y BOTANAS,FRITOS MARCA CHIPS CONT. NET. 46G HECHO EN MEXICO.
22180,DULCES Y GOLOSINAS,MERMELADA DE FRESA MARCA DEL MONTE HECHO EN MEXICO.
22181,MOLE,MOLE MARCA DOÑA MARIA CONT. NET. 125G HECHO EN MEXICO.
22182,CREMA (BEBIDA ALCOHOLICA),MEDIA CREMA MARCA NESTLE CONT. NET. 225G HECHO EN MEXICO.
22183,LECHE,LECHE SABOR CHOCOLATE MARCA HERSHEY CONT. NET.200ML HECHO EN MEXICO.
22184,CHOCOLATE,CHOCOLATE CON CACAHUATE MARCA MEM CONT. NET.49.9G. HECHO EN MEXICO.
22185,GALLETAS,GALLETAS SUAVICREMAS MARCA MARINELA CONT. NET. 80G. HECHO EN MEXICO.
22186,JUGOS,JUGO DE DURAZNO MARCA JUMEX CONT.NET.200ML HECHO EN MEXICO.
22187,DULCES Y GOLOSINAS,DULCE MARCA INDY CONT. NET.12PZA HECHO EN MEXICO.
22188,CHILES,CHILE PREPARADO MARCA RIVER HECHO EN MEXICO.
22189,DULCES Y GOLOSINAS,CHICLE SABOR PLATANO MARCA BUBBALOO HECHO EN MEXICO.
22190,FRITURAS Y BOTANAS,FRITURA LAGRIMITA DE HARINA MARCA LAGRIMITA HECHO EN MEXICO.
22191,ZAPATOS,SANDALIA PARA DAMA HECHO EN CHINA.
22192,ZAPATOS,ZAPATO PARA CABALLERO HECHO EN MEXICO.
22193,ZAPATOS,ZAPATO PARA NIÑA HECHO EN MEXICO..
22194,PANTALON,PANTALON PARA CABALLERO DE MEZCLILLA TALLA 32 HECHO EN MEXICO.
22195,PANTALON,PANTALON PARA DAMA TALLA 13 HECHO EN MEXICO.
22196,PRENDAS DE VESTIR,BLUSA JUVENIL PARA DAMA COLOR NARANJA HECHO EN MEXICO.
22197,PRENDAS DE VESTIR,BRASIER COLOR NEGRO MARCA BEAUTY SECRET HECHO EN MEXICO.
22198,DULCES Y GOLOSINAS,DULCE MALVADISCO MARCA ARGENTINA BOLSA CONT. NET. 48PZAS HECHO EN MEXICO.
22199,DULCES Y GOLOSINAS,DULCE CREMOSO SABOR FRESA MARCA DUVALIN HECHO EN MEXICO.
22200,PAN,PASTELITOS MI GANSITO MARCA MARINELA HECHO EN MEXICO
22201,DULCES Y GOLOSINAS,DULCE MINI ROLLITOS DE CACADA DE LECHE HECHO EN MEXICO.
22202,DULCES Y GOLOSINAS,DULCE DE CACAHUATE ESTILO MAZAPAN MARCA AZTECA HECHO EN MEXICO.
22203,REFRESCOS,REFRESCO MARCA STAR LATA CONT. NET. 355 ML HECHO EN MEXICO.
22204,FRITURAS Y BOTANAS,TOTOPOS DE MAIZ CON SAL MARCA ENCANTO HECHO EN MEXICO.
22205,MAIZ,NACHOS DE MAIZ MARCA TOTIS HECHO EN MEXICO.
22206,DULCES Y GOLOSINAS,GOMITA SABOR FRESA BOLSA CONT. 440G. HECHO EN MEXICO.
22207,DULCES Y GOLOSINAS,GOMA PARA MASCAR MARCA TOTITA HECHO EN MEXICO.
22208,DULCES Y GOLOSINAS,SURTIDO DE CARAMELO Y CHICLOSO DE LECHE HECHO EN MEXICO.
22209,DULCES Y GOLOSINAS,CHISPAS DE CHOCOLATE CONT. NET. 500G HECHO EN MEXICO.
22210,DULCES Y GOLOSINAS,DULCE DE LECHE MARCA MONTES CONT. NET.470G. HECHO EN MEXICO.
22211,DULCES Y GOLOSINAS,CACAHUATE GARAMPIÑADO CONT. NET. 902G HECHO EN MEXICO.
22212,DULCES Y GOLOSINAS,CHILE EN POLVO CONT. NET. 950G HECHO EN MEXICO.
22213,ACCESORIOS DE VESTIR,BOLSA DE CARTON PARA REGALO HECHO EN MEXICO.
22214,ACCESORIOS PARA DAMA,RIZADORES CONT. 90PZAS HECHO EN MEXICO.
22215,JUEGOS DE MESA,JUEGO DE LOTERIA CONT. 20 TARGETAS HECHO EN MEXICO.
22216,ACCESORIOS DE VESTIR,PINZAS PARA ROPA CONT. 30PZS HECHO EN MEXICO.
22217,LENTES,LUPA LENTE DE CRISTAL MARCA LOBO HECHO EN MEXICO.
